path,contentType,section,indexable,status,wordCount,ytdPageviews,impressions,clicks,jsonLdTypes,title
/bondi-blog,blog-index,blog,no,200,645,0,1,0,WebSite,Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/christmas+party,tag,blog,no,200,77,0,0,0,WebSite,christmas party — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/airport+to+bondi,tag,blog,no,200,60,0,0,0,WebSite,airport to bondi — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/bondi+beach+bakery,tag,blog,no,200,94,0,0,0,WebSite,bondi beach bakery — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/bondi+salties,tag,blog,no,200,80,0,0,0,WebSite,bondi salties — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/gwyneth+paltrow,tag,blog,no,200,83,0,0,0,WebSite,gwyneth paltrow — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/expat,tag,blog,no,200,91,0,0,0,WebSite,expat — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/best+restaruants,tag,blog,no,200,84,0,0,0,WebSite,best restaruants — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/pasta,tag,blog,no,200,79,0,0,0,WebSite,pasta — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/kids+activities,tag,blog,no,200,84,0,0,0,WebSite,kids activities — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/public+access,tag,blog,no,200,98,0,0,0,WebSite,public access — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/blake+snake,tag,blog,no,200,73,0,0,0,WebSite,blake snake — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/live,tag,blog,no,200,77,0,2,0,WebSite,live — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/bondi+history,tag,blog,no,200,74,0,0,0,WebSite,bondi history — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/tottis,tag,blog,no,200,77,0,0,0,WebSite,tottis — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/hours,tag,blog,no,200,75,0,0,0,WebSite,hours — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/new+years+day,tag,blog,no,200,83,0,0,0,WebSite,new years day — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/football,tag,blog,no,200,92,0,0,0,WebSite,football — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/sydney+tour,tag,blog,no,200,73,0,0,0,WebSite,sydney tour — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/dinner,tag,blog,no,200,83,0,0,0,WebSite,dinner — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/bars,tag,blog,no,200,75,0,0,0,WebSite,bars — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/ocean+pool,tag,blog,no,200,179,0,0,0,WebSite,ocean pool — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/car+parking,tag,blog,no,200,85,0,0,0,WebSite,car parking — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/bondi+snake,tag,blog,no,200,73,0,0,0,WebSite,bondi snake — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/manly+beach,tag,blog,no,200,103,0,0,0,WebSite,manly beach — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/beach,tag,blog,no,200,105,0,1,0,WebSite,beach — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/coffee,tag,blog,no,200,131,0,5,0,WebSite,coffee — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/goop,tag,blog,no,200,81,0,0,0,WebSite,goop — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/family,tag,blog,no,200,140,0,0,0,WebSite,family — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/pub,tag,blog,no,200,92,0,0,0,WebSite,pub — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/orphan+christmas+sydney,tag,blog,no,200,100,0,0,0,WebSite,orphan christmas sydney — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/kids+eat+free,tag,blog,no,200,87,0,0,0,WebSite,kids eat free — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/parking,tag,blog,no,200,109,0,3,0,WebSite,parking — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/best+cafe,tag,blog,no,200,109,0,0,0,WebSite,best cafe — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/bondi+rescue,tag,blog,no,200,140,0,0,0,WebSite,bondi rescue — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/flatmate,tag,blog,no,200,79,0,0,0,WebSite,flatmate — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/cold+pool,tag,blog,no,200,88,0,0,0,WebSite,cold pool — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/children,tag,blog,no,200,109,0,0,0,WebSite,children — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/safety,tag,blog,no,200,77,0,0,0,WebSite,safety — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/bondi+transport,tag,blog,no,200,91,0,0,0,WebSite,bondi transport — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/blair+st,tag,blog,no,200,73,0,0,0,WebSite,blair st — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/weather,tag,blog,no,200,71,0,0,0,WebSite,weather — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/guide,tag,blog,no,200,140,0,0,0,WebSite,guide — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/epl,tag,blog,no,200,92,0,0,0,WebSite,epl — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/city2surf,tag,blog,no,200,212,0,0,0,WebSite,city2surf — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/sydney,tag,blog,no,200,564,0,0,0,WebSite,sydney — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/new+years+eve,tag,blog,no,200,118,0,0,0,WebSite,new years eve — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/gertrude+and+alice,tag,blog,no,200,83,0,0,0,WebSite,gertrude and alice — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/bondi+ocean+swims,tag,blog,no,200,102,0,0,0,WebSite,bondi ocean swims — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/swim+safety,tag,blog,no,200,98,0,0,0,WebSite,swim safety — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/indoor,tag,blog,no,200,86,0,0,0,WebSite,indoor — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/cinnamon+scrolls,tag,blog,no,200,92,0,0,0,WebSite,cinnamon scrolls — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/backpackers,tag,blog,no,200,111,0,0,0,WebSite,backpackers — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/school+holiday,tag,blog,no,200,80,0,0,0,WebSite,school holiday — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/outdoor+exercise,tag,blog,no,200,85,0,0,0,WebSite,outdoor exercise — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/irish,tag,blog,no,200,96,0,0,0,WebSite,irish — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/secret,tag,blog,no,200,82,0,0,0,WebSite,secret — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/summer,tag,blog,no,200,81,0,0,0,WebSite,summer — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/bondi+run,tag,blog,no,200,85,0,0,0,WebSite,bondi run — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/barbecue,tag,blog,no,200,82,0,0,0,WebSite,barbecue — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/surf+cam,tag,blog,no,200,79,0,0,0,WebSite,surf cam — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/fall,tag,blog,no,200,81,0,0,0,WebSite,fall — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/bronte,tag,blog,no,200,225,0,1,0,WebSite,bronte — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/travel+tips,tag,blog,no,200,84,0,0,0,WebSite,travel tips — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/bronte+christmas,tag,blog,no,200,98,0,0,0,WebSite,bronte christmas — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/travel+guide,tag,blog,no,200,352,0,0,0,WebSite,travel guide — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/coffee+in+bondi,tag,blog,no,200,89,0,0,0,WebSite,coffee in bondi — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/snorkel,tag,blog,no,200,76,0,0,0,WebSite,snorkel — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/restaurant,tag,blog,no,200,83,0,0,0,WebSite,restaurant — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/bondi+swim+race,tag,blog,no,200,102,0,0,0,WebSite,bondi swim race — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/vegan,tag,blog,no,200,74,0,0,0,WebSite,vegan — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/cheap,tag,blog,no,200,83,0,0,0,WebSite,cheap — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/sydney+marathon+family,tag,blog,no,200,85,0,0,0,WebSite,sydney marathon family — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/bronte+safety,tag,blog,no,200,80,0,0,0,WebSite,bronte safety — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/free+parking,tag,blog,no,200,84,0,0,0,WebSite,free parking — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/travel,tag,blog,no,200,190,0,0,0,WebSite,travel — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/bondi+to+bronte,tag,blog,no,200,133,0,0,0,WebSite,bondi to bronte — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/patrols,tag,blog,no,200,75,0,0,0,WebSite,patrols — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/daylight+saving,tag,blog,no,200,80,0,0,0,WebSite,daylight saving — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/el+nino,tag,blog,no,200,80,0,0,0,WebSite,el nino — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/ocean+swimming,tag,blog,no,200,153,0,0,0,WebSite,ocean swimming — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/booking,tag,blog,no,200,77,0,0,0,WebSite,booking — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/hostel,tag,blog,no,200,104,0,0,0,WebSite,hostel — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/bondi+travel,tag,blog,no,200,136,0,0,0,WebSite,bondi travel — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/sydney+marathon,tag,blog,no,200,214,0,0,0,WebSite,sydney marathon — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/hidden+gems,tag,blog,no,200,84,0,0,0,WebSite,hidden gems — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/housemate,tag,blog,no,200,79,0,0,0,WebSite,housemate — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/tours,tag,blog,no,200,81,0,0,0,WebSite,tours — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/airbnb,tag,blog,no,200,78,0,0,0,WebSite,airbnb — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/ice+cream,tag,blog,no,200,80,0,0,0,WebSite,ice cream — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/whale,tag,blog,no,200,81,0,0,0,WebSite,whale — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/bondi+beach,tag,blog,no,200,756,0,0,0,WebSite,bondi beach — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/lifeguards,tag,blog,no,200,107,0,0,0,WebSite,lifeguards — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/440+run+club,tag,blog,no,200,87,0,0,0,WebSite,440 run club — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/christmas+lights,tag,blog,no,200,79,0,0,0,WebSite,christmas lights — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/bondi+weather,tag,blog,no,200,79,0,0,0,WebSite,bondi weather — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/closure,tag,blog,no,200,70,0,0,0,WebSite,closure — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/bondi,tag,blog,no,200,675,0,0,0,WebSite,bondi — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/rain,tag,blog,no,200,117,0,0,0,WebSite,rain — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/acitivities,tag,blog,no,200,75,0,0,0,WebSite,acitivities — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/foodie,tag,blog,no,200,81,0,0,0,WebSite,foodie — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/Bondi+Icebergs,tag,blog,no,200,80,0,0,0,WebSite,Bondi Icebergs — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/christmas,tag,blog,no,200,120,0,0,0,WebSite,christmas — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/experiences,tag,blog,no,200,77,0,0,0,WebSite,experiences — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/coastal+walk,tag,blog,no,200,129,0,0,0,WebSite,coastal walk — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/bondi+local+loop,tag,blog,no,200,83,0,0,0,WebSite,bondi local loop — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/heartbreak+hill,tag,blog,no,200,96,0,0,0,WebSite,heartbreak hill — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/bondi+matcha,tag,blog,no,200,92,0,0,0,WebSite,bondi matcha — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/council,tag,blog,no,200,70,0,0,0,WebSite,council — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/cinnamon+scrolls+bondi,tag,blog,no,200,94,0,0,0,WebSite,cinnamon scrolls bondi — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/beginner+running+tips,tag,blog,no,200,98,0,0,0,WebSite,beginner running tips — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/orphan+christmas,tag,blog,no,200,93,0,0,0,WebSite,orphan christmas — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/winter,tag,blog,no,200,81,0,0,0,WebSite,winter — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/clovelly,tag,blog,no,200,79,0,0,0,WebSite,clovelly — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/best+coffee+in+bondi,tag,blog,no,200,91,0,0,0,WebSite,best coffee in bondi — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/recovery,tag,blog,no,200,86,0,0,0,WebSite,recovery — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/uber,tag,blog,no,200,84,0,0,0,WebSite,uber — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/bondi+junction,tag,blog,no,200,97,0,0,0,WebSite,bondi junction — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/bondi+guide,tag,blog,no,200,111,0,0,0,WebSite,bondi guide — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/running,tag,blog,no,200,156,0,0,0,WebSite,running — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/surf+lesson,tag,blog,no,200,88,0,0,0,WebSite,surf lesson — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/bondi+beach+festival,tag,blog,no,200,89,0,0,0,WebSite,bondi beach festival — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/waverley+park,tag,blog,no,200,85,0,0,0,WebSite,waverley park — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/playground,tag,blog,no,200,132,0,1,0,WebSite,playground — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/ranked,tag,blog,no,200,82,0,0,0,WebSite,ranked — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/coffee+shops,tag,blog,no,200,87,0,0,0,WebSite,coffee shops — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/training+for+bondi+to+bronte,tag,blog,no,200,106,0,0,0,WebSite,training for bondi to bronte — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/coogee,tag,blog,no,200,79,0,0,0,WebSite,coogee — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/sydney+running,tag,blog,no,200,96,0,0,0,WebSite,sydney running — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/sydney+marathon+recovery,tag,blog,no,200,90,0,0,0,WebSite,sydney marathon recovery — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/xmas,tag,blog,no,200,91,0,0,0,WebSite,xmas — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/transport,tag,blog,no,200,156,0,0,0,WebSite,transport — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/bondi+christmas,tag,blog,no,200,79,0,0,0,WebSite,bondi christmas — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/livestream,tag,blog,no,200,77,0,0,0,WebSite,livestream — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/whale+watching,tag,blog,no,200,83,0,0,0,WebSite,whale watching — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/activities,tag,blog,no,200,159,0,0,0,WebSite,activities — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/accommodation,tag,blog,no,200,138,0,0,0,WebSite,accommodation — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/beach+etiquette,tag,blog,no,200,76,0,0,0,WebSite,beach etiquette — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/backpacker+christmas,tag,blog,no,200,98,0,0,0,WebSite,backpacker christmas — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/nye,tag,blog,no,200,114,0,0,0,WebSite,nye — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/walk,tag,blog,no,200,109,0,0,0,WebSite,walk — Bondi Beach Local's Guide — Visit Bondi Beach
/bondi-blog/tag/sydney+marathon+shakeout,tag,blog,no,200,87,0,0,0,WebSite,sydney marathon shakeout — Bondi Beach Local's Guide — Visit Bondi Beach
/where-to-swim-at-bondi-beach,core-page,core,yes,200,929,849,41,0,WebSite,Where to Swim at Bondi Beach
/visit-bondi-beach,core-page,core,yes,200,273,89,0,0,WebSite,About Visit Bondi Beach — Visit Bondi Beach
/tours,core-page,core,yes,200,390,0,0,0,WebSite,Tours — Visit Bondi Beach
/accommodation,core-page,core,no,200,519,0,7,0,WebSite,Accommodation — Visit Bondi Beach
/adstxt,core-page,core,no,200,37,0,3,0,WebSite,Ads.Txt — Visit Bondi Beach
/bondi-icebergs,core-page,core,yes,200,0,0,18,0,Place,Bondi Icebergs: Ocean Pool Visitor Guide
/visit-bondi-beach-guide,core-page,core,no,200,1346,0,0,0,WebSite,Visitor’s Guide To Sydney’s Bondi Beach
/bondi-coastal-walk,hub,guide,yes,200,0,0,0,0,,The Bondi Coastal Walk & Eastern Beaches
/bondi-eat-and-drink,hub,guide,yes,200,0,0,0,0,,Where to Eat & Drink in Bondi
/bondi-rescue,hub,guide,yes,200,0,0,0,0,,Bondi Rescue: The Lifeguards & The Show
/bondi-weather,hub,guide,yes,200,0,0,0,0,,Bondi Beach Weather & Best Time to Visit
/bondi-with-kids,hub,guide,yes,200,0,0,0,0,,Bondi Beach With Kids: A Family Guide
/getting-to-bondi,hub,guide,yes,200,0,0,0,0,,Getting to Bondi Beach: Transport & Parking
/things-to-do-in-bondi,hub,guide,yes,200,0,0,0,0,,Things to Do in Bondi Beach
/bondi-blog/bondi-beach-toilets-showers-change-rooms,blog-post-legacy,blog,yes,200,0,0,0,0,WebSite|Article,"Bondi Beach Public Toilets, Showers & Changing Rooms"
/bondi-blog/best-wine-bars-in-bondi,blog-post-legacy,blog,yes,200,961,0,0,0,WebSite|Article,The Best Wine Bars in Bondi Beach: A Local Guide — Visit Bondi Beach
/bondi-blog/where-to-watch-sport-in-bondi,blog-post-legacy,blog,yes,200,1342,0,0,0,WebSite|Article,Where to Watch Live Sport in Bondi — Visit Bondi Beach
/bondi-beach,core-page,core,yes,200,0,0,0,0,Place,"Bondi Beach: Visitor Guide, Swimming, Parking & Getting There"
/north-bondi,core-page,core,yes,200,0,0,0,0,Place,"North Bondi: Beach, Swimming, Cafés & Parking Guide"
/tamarama-beach,core-page,core,yes,200,0,0,0,0,Place,"Tamarama Beach: Sydney’s Small, Wild Cove (Visitor Guide)"
/bronte-beach,core-page,core,yes,200,0,0,0,0,Place,"Bronte Beach: Ocean Pool, Park & Family Guide"
/ben-buckler,core-page,core,yes,200,0,0,0,0,Place,Ben Buckler: North Bondi’s Headland & Lookout
/bondi-pavilion,core-page,core,yes,200,0,0,0,0,Place,Bondi Pavilion: Bondi Beach’s Cultural Centre
/mackenzies-bay,core-page,core,yes,200,0,0,0,0,Place,Mackenzies Bay: Bondi’s Seasonal “Secret Beach”
/marks-park,core-page,core,yes,200,0,0,0,0,Place,Marks Park: Clifftop Views & Sculpture by the Sea
